datetime,Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
2020-01-24 22:00:00,-4.35,96.5,0.0,0.0,-5.96,-4.33,-1.61,90.88,97.29,101.7,0.0,113.71,0.0,0.0,59.22,0.0
2020-01-24 23:00:00,-4.42,95.31,0.0,0.0,-6.37,-3.79,-1.8,91.43,94.73,99.32,0.0,127.24,0.0,0.0,54.9,0.0
2020-01-25 00:00:00,-4.92,94.75,0.0,0.0,-6.43,-2.59,-0.88,92.91,91.3,104.25,0.0,156.41,0.0,0.0,61.41,0.0
2020-01-25 01:00:00,-5.49,94.06,0.0,0.0,-6.37,-0.95,-0.64,91.75,90.9,94.82,9.36,118.05,0.0,10.94,61.52,0.0
2020-01-25 02:00:00,-5.7,92.94,0.0,0.0,-5.99,-0.71,-2.54,90.48,97.48,96.16,34.26,72.16,0.0,15.75,58.18,0.0
2020-01-25 03:00:00,-6.02,92.62,0.0,0.0,-5.0,-1.7,-3.23,92.02,94.47,108.46,68.21,23.47,0.0,46.53,41.79,0.0
2020-01-25 04:00:00,-6.2,92.62,0.0,0.0,-4.23,-0.73,-1.5,95.61,97.09,89.67,115.97,13.12,0.0,58.47,45.54,0.0
2020-01-25 05:00:00,-6.17,92.38,0.0,0.0,-3.77,-0.28,-2.66,96.42,90.69,96.04,133.3,0.0,0.0,55.29,0.0,0.0
2020-01-25 06:00:00,-6.16,91.81,0.0,0.0,-2.04,-0.7,-4.56,96.3,92.03,98.63,147.68,0.0,0.0,61.31,0.0,0.0
2020-01-25 07:00:00,-6.17,91.5,9.17,10.86,-1.65,-1.29,-2.22,94.33,95.67,90.95,121.61,0.0,11.45,61.53,0.0,15.4
2020-01-25 08:00:00,-5.88,91.31,35.06,15.38,-1.3,-0.86,-0.4,94.39,95.76,105.01,76.16,0.0,23.47,57.56,0.0,83.76
2020-01-25 09:00:00,-5.2,91.81,68.44,47.22,-1.23,-1.29,0.15,97.4,101.43,103.35,23.24,0.0,40.47,40.46,0.0,40.99
2020-01-25 10:00:00,-4.47,94.19,115.31,57.18,-0.65,-1.58,-1.12,93.21,95.85,92.19,12.26,0.0,74.48,47.41,0.0,63.23
2020-01-25 11:00:00,-3.5,96.5,131.59,56.58,0.05,-1.99,-0.77,94.73,93.17,106.03,0.0,0.0,76.95,0.0,0.0,34.75
2020-01-25 12:00:00,-2.24,95.75,149.17,60.42,-0.5,-1.27,-0.53,97.69,99.1,102.46,0.0,0.0,97.13,0.0,0.0,69.75
2020-01-25 13:00:00,-1.53,95.75,119.98,62.33,-0.4,-2.12,-0.67,96.75,100.36,100.72,0.0,0.0,50.84,0.0,0.0,39.62
2020-01-25 14:00:00,-1.24,96.0,75.45,56.87,-1.14,-1.77,-0.51,98.82,97.26,89.24,0.0,0.0,23.66,0.0,0.0,46.06
2020-01-25 15:00:00,-1.16,96.19,23.0,40.12,-1.47,-2.0,0.72,98.38,102.29,87.95,0.0,0.0,15.31,0.0,0.0,29.17
2020-01-25 16:00:00,-0.74,94.75,12.5,47.41,-1.59,-2.66,0.58,94.9,98.34,97.75,0.0,0.0,11.32,0.0,0.0,50.34
2020-01-25 17:00:00,-0.23,93.81,0.0,0.0,-1.95,-2.9,-0.54,96.91,102.19,98.68,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-25 18:00:00,-0.33,95.75,0.0,0.0,-1.45,-4.19,-0.91,97.2,101.91,97.87,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-25 19:00:00,-0.7,96.62,0.0,0.0,-1.74,-3.96,-0.59,96.13,95.08,97.37,0.0,10.75,0.0,0.0,13.84,0.0
2020-01-25 20:00:00,-1.1,96.62,0.0,0.0,-1.52,-1.54,0.54,99.25,96.64,102.48,0.0,22.81,0.0,0.0,85.98,0.0
2020-01-25 21:00:00,-1.52,96.44,0.0,0.0,-2.89,0.28,-0.37,98.02,94.03,94.14,0.0,44.88,0.0,0.0,41.38,0.0
2020-01-25 22:00:00,-1.74,96.31,0.0,0.0,-2.93,-0.39,0.11,97.92,100.43,101.75,0.0,66.96,0.0,0.0,57.91,0.0
2020-01-25 23:00:00,-1.68,96.31,0.0,0.0,-3.53,0.83,0.81,100.71,95.38,99.02,0.0,71.0,0.0,0.0,36.63,0.0
2020-01-26 00:00:00,-1.58,96.5,0.0,0.0,-4.23,0.39,-0.11,97.29,92.58,96.16,0.0,102.46,0.0,0.0,73.74,0.0
2020-01-26 01:00:00,-1.56,96.81,0.0,0.0,-3.59,0.36,0.77,97.63,96.52,104.71,10.75,52.06,0.0,14.54,37.33,0.0
2020-01-26 02:00:00,-1.74,97.56,0.0,0.0,-1.68,-0.01,-0.04,97.0,98.19,99.62,23.17,23.34,0.0,88.35,42.81,0.0
2020-01-26 03:00:00,-2.62,98.56,0.0,0.0,-0.24,0.55,-0.07,96.45,97.37,90.73,42.27,14.69,0.0,41.92,29.77,0.0
2020-01-26 04:00:00,-2.81,97.88,0.0,0.0,0.34,0.42,-0.89,95.4,97.18,103.88,70.54,11.56,0.0,59.94,47.12,0.0
2020-01-26 05:00:00,-3.53,98.75,0.0,0.0,0.29,1.01,0.02,97.61,96.39,89.48,71.68,0.0,0.0,38.18,0.0,0.0
2020-01-26 06:00:00,-3.99,99.0,0.0,0.0,0.63,0.66,-1.0,96.85,91.98,107.02,105.49,0.0,0.0,71.88,0.0,0.0
2020-01-26 07:00:00,-3.36,98.56,10.76,14.22,0.48,-0.18,-2.86,98.17,92.88,95.65,54.29,0.0,9.49,37.51,0.0,15.19
2020-01-26 08:00:00,-1.63,97.56,22.94,90.17,0.51,0.57,-2.19,98.17,99.31,99.76,22.8,0.0,22.07,42.73,0.0,51.17
2020-01-26 09:00:00,-0.25,96.56,43.2,41.85,0.6,-0.13,-1.17,95.74,99.46,91.45,14.85,0.0,58.94,30.04,0.0,126.85
2020-01-26 10:00:00,0.15,96.69,69.21,59.7,0.4,-0.22,-0.6,98.8,100.27,101.95,12.11,0.0,49.63,48.27,0.0,48.57
2020-01-26 11:00:00,0.31,96.81,70.68,38.22,0.57,0.99,0.42,96.21,94.12,93.02,0.0,0.0,106.47,0.0,0.0,51.57
2020-01-26 12:00:00,0.36,96.81,105.16,72.42,0.54,-0.1,-0.37,98.09,94.71,84.78,0.0,0.0,109.93,0.0,0.0,81.54
2020-01-26 13:00:00,0.37,96.81,53.73,38.09,0.54,0.3,0.53,97.34,93.38,96.65,0.0,0.0,67.24,0.0,0.0,65.78
2020-01-26 14:00:00,0.37,96.75,22.37,43.42,0.15,-0.34,0.35,98.66,94.69,91.63,0.0,0.0,63.64,0.0,0.0,78.86
2020-01-26 15:00:00,0.37,96.56,15.07,29.73,0.37,0.37,1.07,97.09,101.08,95.69,0.0,0.0,35.04,0.0,0.0,72.48
2020-01-26 16:00:00,0.42,96.31,11.86,48.93,0.37,-0.38,0.97,95.34,97.4,102.26,0.0,0.0,18.45,0.0,0.0,136.75
2020-01-26 17:00:00,0.42,96.19,0.0,0.0,0.65,-0.8,1.44,95.34,98.81,97.77,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-26 18:00:00,0.39,96.38,0.0,0.0,0.44,-0.85,1.08,98.69,94.64,92.08,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-26 19:00:00,0.37,96.5,0.0,0.0,0.2,-3.32,1.7,98.41,102.29,85.2,0.0,10.14,0.0,0.0,13.8,0.0
2020-01-26 20:00:00,0.35,96.69,0.0,0.0,0.05,-2.94,1.83,98.15,91.93,95.95,0.0,21.27,0.0,0.0,57.96,0.0
2020-01-26 21:00:00,0.33,96.88,0.0,0.0,0.02,-2.06,0.95,97.08,91.88,85.47,0.0,65.0,0.0,0.0,143.77,0.0
2020-01-26 22:00:00,0.33,97.0,0.0,0.0,0.24,-1.92,-0.02,95.9,97.39,97.42,0.0,51.53,0.0,0.0,51.16,0.0
2020-01-26 23:00:00,0.44,96.38,0.0,0.0,0.07,-0.11,-1.96,94.54,98.59,85.87,0.0,100.05,0.0,0.0,54.84,0.0
2020-01-27 00:00:00,0.41,96.62,0.0,0.0,-1.11,-0.46,-3.14,95.29,90.58,101.09,0.0,123.02,0.0,0.0,83.08,0.0
2020-01-27 01:00:00,0.26,97.19,0.0,0.0,-2.71,-0.25,-4.0,95.87,92.47,96.49,10.19,71.35,0.0,13.87,67.35,0.0
2020-01-27 02:00:00,0.15,97.31,0.0,0.0,-2.9,0.47,-4.85,94.56,95.4,98.22,21.15,62.57,0.0,55.97,78.57,0.0
2020-01-27 03:00:00,0.05,97.25,0.0,0.0,-2.53,0.75,-5.88,90.54,92.23,99.69,61.21,33.08,0.0,136.83,67.2,0.0
2020-01-27 04:00:00,-0.03,97.06,0.0,0.0,-1.53,0.2,-7.36,91.87,89.64,87.2,51.98,17.55,0.0,53.1,139.65,0.0
2020-01-27 05:00:00,-0.16,96.88,0.0,0.0,-0.48,0.52,-8.26,96.15,88.63,92.5,99.54,0.0,0.0,52.25,0.0,0.0
2020-01-27 06:00:00,-1.12,97.5,0.0,0.0,-0.28,0.88,-8.61,96.12,91.25,98.89,119.21,0.0,0.0,80.71,0.0,0.0
2020-01-27 07:00:00,-2.85,97.88,10.01,13.95,0.06,0.88,-6.87,94.9,94.8,98.12,71.35,0.0,10.02,63.99,0.0,198.72
2020-01-27 08:00:00,-2.99,95.5,20.81,55.46,0.46,1.24,-5.53,93.92,88.49,87.55,61.6,0.0,20.41,83.49,0.0,74.89
2020-01-27 09:00:00,-2.28,91.62,62.42,140.21,0.79,0.9,-3.26,96.38,94.17,92.48,31.85,0.0,38.78,66.37,0.0,95.01
2020-01-27 10:00:00,-1.49,92.5,51.58,52.66,0.88,-0.74,-2.55,93.08,89.89,75.73,16.93,0.0,80.27,134.5,0.0,94.55
2020-01-27 11:00:00,-0.61,94.12,100.51,53.29,0.82,-2.1,-1.12,93.92,94.33,72.72,0.0,0.0,97.38,0.0,0.0,67.45
2020-01-27 12:00:00,-0.03,93.81,118.01,82.7,0.44,-3.33,-1.24,90.61,94.91,67.38,0.0,0.0,76.4,0.0,0.0,78.16
2020-01-27 13:00:00,0.27,94.25,70.77,64.75,0.99,-4.79,-2.1,91.98,96.9,78.45,0.0,0.0,87.65,0.0,0.0,88.17
2020-01-27 14:00:00,0.44,94.31,62.02,81.71,0.59,-5.68,-1.39,92.7,94.21,75.53,0.0,0.0,56.39,0.0,0.0,65.83
2020-01-27 15:00:00,0.51,94.31,32.02,66.79,0.41,-6.09,-2.77,91.09,92.72,80.66,0.0,0.0,26.4,0.0,0.0,383.34
2020-01-27 16:00:00,0.6,93.69,16.84,135.76,0.15,-6.75,-3.01,88.65,93.62,84.83,0.0,0.0,18.42,0.0,0.0,265.55
2020-01-27 17:00:00,0.68,92.56,0.0,0.0,-2.35,-7.56,-4.88,95.46,95.02,77.25,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-27 18:00:00,0.71,91.44,0.0,0.0,-3.72,-7.72,-4.17,95.07,95.65,75.97,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-27 19:00:00,0.69,90.88,0.0,0.0,-4.49,-7.05,-4.8,89.73,92.45,80.3,0.0,10.78,0.0,0.0,221.79,0.0
2020-01-27 20:00:00,0.64,91.12,0.0,0.0,-5.26,-5.9,-6.99,92.17,90.43,81.24,0.0,19.97,0.0,0.0,70.54,0.0
2020-01-27 21:00:00,0.55,90.5,0.0,0.0,-6.31,-3.89,-9.9,95.06,86.79,86.98,0.0,37.92,0.0,0.0,91.54,0.0
2020-01-27 22:00:00,-0.13,90.69,0.0,0.0,-7.16,-2.43,-12.11,93.64,80.81,91.04,0.0,76.44,0.0,0.0,89.54,0.0
2020-01-27 23:00:00,-2.17,93.25,0.0,0.0,-7.23,-2.29,-15.24,91.61,74.33,80.27,0.0,96.1,0.0,0.0,70.59,0.0
2020-01-28 00:00:00,-3.61,93.0,0.0,0.0,-7.32,-2.0,-16.78,90.26,72.63,101.96,0.0,74.3,0.0,0.0,76.07,0.0
2020-01-28 01:00:00,-4.67,92.19,0.0,0.0,-7.24,-2.19,-18.46,90.88,75.26,87.34,10.66,88.13,0.0,218.75,83.67,0.0
2020-01-28 02:00:00,-5.49,92.12,0.0,0.0,-6.31,-1.76,-20.06,88.63,77.74,106.21,19.32,54.11,0.0,70.36,64.62,0.0
2020-01-28 03:00:00,-6.29,93.06,0.0,0.0,-4.03,-2.79,-20.32,83.09,86.37,104.83,37.72,28.29,0.0,89.28,366.2,0.0
2020-01-28 04:00:00,-7.01,93.31,0.0,0.0,-2.92,-4.17,-22.53,82.42,85.22,90.61,76.78,17.07,0.0,88.69,276.22,0.0
2020-01-28 05:00:00,-7.52,92.81,0.0,0.0,-2.47,-4.95,-20.82,77.69,88.82,104.57,98.53,0.0,0.0,70.48,0.0,0.0
2020-01-28 06:00:00,-7.62,91.69,0.0,0.0,-1.85,-5.18,-22.99,77.78,84.88,93.65,77.52,0.0,0.0,81.46,0.0,0.0
2020-01-28 07:00:00,-7.52,90.69,10.65,215.7,-1.9,-5.86,-23.96,77.7,88.61,103.89,86.7,0.0,10.56,86.73,0.0,312.49
2020-01-28 08:00:00,-6.27,90.19,19.69,69.08,-2.25,-8.03,-21.39,78.9,84.91,97.19,54.88,0.0,40.06,67.05,0.0,793.42
2020-01-28 09:00:00,-4.14,84.31,37.39,88.4,-3.02,-9.63,-19.4,85.76,82.05,84.41,28.55,0.0,54.85,364.53,0.0,815.43
2020-01-28 10:00:00,-3.03,81.62,77.4,87.98,-3.71,-12.19,-15.49,87.2,88.32,81.02,17.21,0.0,94.21,263.4,0.0,740.44
2020-01-28 11:00:00,-2.36,77.69,96.92,69.14,-4.49,-14.66,-13.32,88.16,94.38,85.45,0.0,0.0,89.81,0.0,0.0,834.49
2020-01-28 12:00:00,-2.13,76.44,76.16,79.55,-4.88,-16.51,-10.92,83.97,95.2,71.93,0.0,0.0,114.72,0.0,0.0,836.71
2020-01-28 13:00:00,-2.07,77.06,86.51,86.04,-5.96,-18.26,-8.2,86.73,99.07,72.6,0.0,0.0,68.72,0.0,0.0,869.8
2020-01-28 14:00:00,-2.24,79.44,55.36,65.78,-7.59,-20.38,-10.15,83.09,99.24,68.22,0.0,0.0,61.89,0.0,0.0,795.33
2020-01-28 15:00:00,-2.82,87.31,28.02,357.16,-10.42,-21.75,-8.76,83.31,97.8,79.18,0.0,0.0,42.77,0.0,0.0,763.77
2020-01-28 16:00:00,-3.82,88.12,16.95,269.38,-12.96,-21.93,-11.46,86.04,96.9,74.93,0.0,0.0,17.6,0.0,0.0,456.38
2020-01-28 17:00:00,-4.51,86.62,0.0,0.0,-14.93,-21.8,-13.35,87.34,95.96,85.12,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-28 18:00:00,-5.0,85.94,0.0,0.0,-16.97,-22.32,-14.75,92.99,101.03,86.24,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-28 19:00:00,-5.83,85.5,0.0,0.0,-18.73,-22.36,-14.75,98.17,96.37,88.92,0.0,10.77,0.0,0.0,288.89,0.0
2020-01-28 20:00:00,-7.56,85.12,0.0,0.0,-19.99,-21.66,-16.57,96.51,98.75,94.97,0.0,36.18,0.0,0.0,712.83,0.0
2020-01-28 21:00:00,-10.2,84.94,0.0,0.0,-21.02,-17.47,-17.38,100.46,93.78,95.45,0.0,58.16,0.0,0.0,908.15,0.0
2020-01-28 22:00:00,-12.69,86.44,0.0,0.0,-21.5,-14.34,-19.01,99.03,89.41,97.73,0.0,101.78,0.0,0.0,722.7,0.0
2020-01-28 23:00:00,-14.8,89.81,0.0,0.0,-21.52,-13.37,-17.62,99.07,86.97,79.1,0.0,84.06,0.0,0.0,821.53,0.0
2020-01-29 00:00:00,-16.77,92.88,0.0,0.0,-22.16,-9.87,-18.02,98.81,80.11,79.82,0.0,111.81,0.0,0.0,835.37,0.0
2020-01-29 01:00:00,-18.45,95.94,0.0,0.0,-22.68,-8.86,-20.33,101.22,76.35,97.11,11.02,66.97,0.0,297.42,863.48,0.0
2020-01-29 02:00:00,-19.98,98.69,0.0,0.0,-21.67,-9.68,-19.2,92.74,78.32,99.68,36.96,61.4,0.0,726.29,896.89,0.0
2020-01-29 03:00:00,-21.15,100.0,0.0,0.0,-17.88,-10.13,-20.32,90.17,87.8,84.86,55.72,43.33,0.0,898.12,734.38,0.0
2020-01-29 04:00:00,-21.63,100.0,0.0,0.0,-14.92,-11.88,-21.41,85.26,82.83,87.27,101.01,17.11,0.0,758.78,439.65,0.0
2020-01-29 05:00:00,-21.77,99.81,0.0,0.0,-12.52,-13.76,-24.44,82.42,87.93,92.11,87.54,0.0,0.0,883.78,0.0,0.0
2020-01-29 06:00:00,-22.1,99.62,0.0,0.0,-10.49,-13.78,-25.51,79.24,88.7,95.11,114.04,0.0,0.0,829.75,0.0,0.0
2020-01-29 07:00:00,-22.61,99.38,10.9,301.25,-9.73,-15.43,-23.53,71.45,90.25,93.25,67.66,0.0,11.86,894.84,0.0,350.85
2020-01-29 08:00:00,-21.66,93.75,36.43,732.48,-8.76,-17.21,-22.6,75.64,93.92,94.36,63.21,0.0,33.58,867.17,0.0,817.9
2020-01-29 09:00:00,-18.1,89.5,55.43,876.45,-9.95,-18.43,-19.06,87.47,87.69,88.14,45.8,0.0,97.23,750.16,0.0,657.13
2020-01-29 10:00:00,-14.92,84.88,100.04,758.84,-11.7,-18.23,-16.73,85.79,85.86,96.86,17.07,0.0,69.91,441.95,0.0,984.07
2020-01-29 11:00:00,-12.73,84.38,88.48,863.73,-13.57,-19.11,-14.69,87.9,88.52,89.7,0.0,0.0,107.42,0.0,0.0,880.42
2020-01-29 12:00:00,-10.51,76.75,116.15,813.28,-13.95,-18.68,-13.44,86.75,89.13,84.17,0.0,0.0,83.37,0.0,0.0,994.93
2020-01-29 13:00:00,-9.46,73.81,68.76,908.33,-15.24,-19.44,-12.13,93.13,85.5,76.98,0.0,0.0,118.03,0.0,0.0,826.25
2020-01-29 14:00:00,-9.05,75.62,63.36,867.33,-17.0,-20.39,-12.18,94.15,87.64,89.99,0.0,0.0,81.84,0.0,0.0,865.85
2020-01-29 15:00:00,-9.71,87.44,45.03,751.23,-17.63,-21.55,-12.04,91.62,95.52,79.3,0.0,0.0,85.52,0.0,0.0,410.11
2020-01-29 16:00:00,-11.7,84.81,17.48,443.97,-18.23,-22.43,-13.01,88.81,92.94,73.57,0.0,0.0,28.07,0.0,0.0,45.14
2020-01-29 17:00:00,-13.32,86.25,0.0,0.0,-19.13,-23.39,-12.04,87.42,96.95,74.05,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-29 18:00:00,-14.07,88.44,0.0,0.0,-19.1,-24.53,-13.25,89.2,94.67,93.21,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-29 19:00:00,-15.18,90.69,0.0,0.0,-19.72,-24.51,-14.14,90.99,92.5,80.94,0.0,11.4,0.0,0.0,337.83,0.0
2020-01-29 20:00:00,-16.79,92.38,0.0,0.0,-19.92,-22.01,-12.69,91.01,90.63,97.24,0.0,35.54,0.0,0.0,738.24,0.0
2020-01-29 21:00:00,-17.83,90.5,0.0,0.0,-20.95,-18.31,-14.9,93.7,90.89,80.82,0.0,95.75,0.0,0.0,697.84,0.0
2020-01-29 22:00:00,-18.44,88.94,0.0,0.0,-22.52,-16.53,-14.44,95.06,91.01,91.81,0.0,71.84,0.0,0.0,933.98,0.0
2020-01-29 23:00:00,-18.92,88.88,0.0,0.0,-23.64,-14.7,-12.75,94.09,82.23,82.35,0.0,113.07,0.0,0.0,876.78,0.0
2020-01-30 00:00:00,-19.2,89.25,0.0,0.0,-24.45,-13.46,-13.59,94.58,90.12,96.57,0.0,74.12,0.0,0.0,898.07,0.0
2020-01-30 01:00:00,-19.54,90.12,0.0,0.0,-24.25,-12.83,-14.48,94.67,86.57,96.5,11.26,109.66,0.0,338.53,751.02,0.0
2020-01-30 02:00:00,-20.18,91.88,0.0,0.0,-22.61,-12.06,-16.32,92.41,87.52,97.9,35.84,80.71,0.0,737.72,819.27,0.0
2020-01-30 03:00:00,-21.24,94.12,0.0,0.0,-19.23,-11.72,-15.79,88.41,81.31,109.68,92.95,87.13,0.0,692.84,412.31,0.0
2020-01-30 04:00:00,-22.52,95.5,0.0,0.0,-16.98,-12.13,-17.87,86.34,86.89,95.44,69.88,30.62,0.0,926.34,43.32,0.0
2020-01-30 05:00:00,-23.65,95.31,0.0,0.0,-14.51,-12.72,-19.36,85.18,86.24,100.57,111.33,0.0,0.0,851.66,0.0,0.0
2020-01-30 06:00:00,-24.27,94.62,0.0,0.0,-13.62,-12.91,-18.43,87.38,83.18,103.55,77.84,0.0,0.0,945.47,0.0,0.0
2020-01-30 07:00:00,-24.38,94.25,11.04,346.31,-12.36,-13.81,-19.71,87.96,82.17,96.91,114.02,0.0,13.98,790.96,0.0,245.7
2020-01-30 08:00:00,-22.52,92.94,35.13,749.05,-11.88,-14.51,-17.61,83.3,82.6,99.74,80.76,0.0,45.21,788.77,0.0,661.75
2020-01-30 09:00:00,-18.95,87.81,92.25,703.62,-11.75,-13.32,-13.97,86.95,88.28,92.83,91.13,0.0,65.0,422.44,0.0,875.31
2020-01-30 10:00:00,-16.81,88.0,69.91,920.35,-12.5,-13.29,-13.95,85.8,85.53,103.14,29.8,0.0,111.62,45.01,0.0,698.94
2020-01-30 11:00:00,-14.74,86.5,111.65,841.48,-12.99,-13.22,-11.11,85.42,83.7,87.73,0.0,0.0,124.71,0.0,0.0,728.25
2020-01-30 12:00:00,-13.52,86.44,77.15,936.7,-13.69,-12.56,-9.35,84.28,84.12,91.72,0.0,0.0,125.82,0.0,0.0,769.78
2020-01-30 13:00:00,-12.65,86.62,113.29,776.62,-13.8,-13.47,-8.38,86.74,91.34,85.84,0.0,0.0,98.21,0.0,0.0,721.95
2020-01-30 14:00:00,-12.02,85.62,81.09,789.96,-13.89,-15.08,-9.66,87.76,99.47,92.42,0.0,0.0,92.46,0.0,0.0,582.35
2020-01-30 15:00:00,-11.85,84.88,89.84,430.91,-13.64,-16.37,-9.02,87.59,101.67,87.42,0.0,0.0,73.84,0.0,0.0,447.12
2020-01-30 16:00:00,-12.21,83.56,29.77,44.63,-13.18,-18.15,-8.38,87.7,100.77,102.65,0.0,0.0,23.96,0.0,0.0,79.7
2020-01-30 17:00:00,-12.83,83.69,0.0,0.0,-12.74,-18.68,-9.53,85.17,97.42,83.97,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-30 18:00:00,-13.45,84.94,0.0,0.0,-12.97,-19.45,-8.69,86.97,103.06,96.38,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-30 19:00:00,-13.87,86.5,0.0,0.0,-13.99,-19.13,-9.84,94.52,100.04,92.48,0.0,12.55,0.0,0.0,258.76,0.0
2020-01-30 20:00:00,-13.95,87.25,0.0,0.0,-15.22,-19.13,-7.84,97.96,100.23,98.8,0.0,42.12,0.0,0.0,671.81,0.0
2020-01-30 21:00:00,-13.84,87.38,0.0,0.0,-16.63,-15.02,-7.41,101.81,98.08,91.06,0.0,68.16,0.0,0.0,846.67,0.0
2020-01-30 22:00:00,-13.4,86.62,0.0,0.0,-17.73,-12.65,-8.23,101.99,100.81,88.36,0.0,99.13,0.0,0.0,761.14,0.0
2020-01-30 23:00:00,-12.93,86.44,0.0,0.0,-18.51,-11.1,-8.89,101.38,93.03,103.32,0.0,117.92,0.0,0.0,783.88,0.0
2020-01-31 00:00:00,-13.11,88.5,0.0,0.0,-19.39,-9.21,-8.63,100.46,96.83,101.27,0.0,130.35,0.0,0.0,766.21,0.0
2020-01-31 01:00:00,-14.09,92.62,0.0,0.0,-19.69,-8.87,-7.13,97.55,98.49,86.46,13.0,103.75,0.0,245.88,782.15,0.0
2020-01-31 02:00:00,-15.35,97.19,0.0,0.0,-18.52,-7.92,-9.78,100.16,96.5,105.49,43.09,103.97,0.0,653.07,600.04,0.0
2020-01-31 03:00:00,-16.61,100.0,0.0,0.0,-15.57,-8.51,-7.87,97.83,91.81,98.42,65.17,72.4,0.0,825.9,440.16,0.0
2020-01-31 04:00:00,-17.81,100.0,0.0,0.0,-13.39,-9.98,-8.77,100.06,90.66,86.46,102.66,26.62,0.0,752.94,81.72,0.0
2020-01-31 05:00:00,-18.73,100.0,0.0,0.0,-11.04,-10.74,-9.46,97.88,92.47,95.71,114.39,0.0,0.0,757.72,0.0,0.0
2020-01-31 06:00:00,-19.2,100.0,0.0,0.0,-9.24,-10.1,-8.34,93.1,92.76,105.15,133.15,0.0,0.0,724.61,0.0,0.0
2020-01-31 07:00:00,-19.56,100.0,13.0,248.78,-9.09,-9.81,-9.56,95.27,94.31,99.63,108.02,0.0,11.46,743.32,0.0,72.75
2020-01-31 08:00:00,-18.78,100.0,43.09,661.6,-8.25,-8.99,-11.29,94.35,87.23,105.95,102.63,0.0,46.73,615.39,0.0,168.93
2020-01-31 09:00:00,-15.31,100.0,65.53,812.86,-8.59,-8.3,-9.18,92.68,94.86,91.72,75.88,0.0,100.79,440.48,0.0,315.45
2020-01-31 10:00:00,-13.1,99.12,102.47,760.76,-9.42,-8.22,-5.74,96.65,97.43,91.23,26.43,0.0,129.08,79.07,0.0,314.73
2020-01-31 11:00:00,-11.05,96.5,116.44,774.66,-10.06,-8.47,-5.51,94.65,96.77,88.53,0.0,0.0,172.04,0.0,0.0,277.64
2020-01-31 12:00:00,-9.49,93.81,131.67,735.33,-10.05,-7.9,-3.48,93.38,99.58,78.64,0.0,0.0,191.89,0.0,0.0,418.17
2020-01-31 13:00:00,-8.82,94.12,108.59,759.47,-9.59,-8.28,-2.81,91.44,91.74,81.86,0.0,0.0,169.39,0.0,0.0,429.19
2020-01-31 14:00:00,-8.37,92.69,100.88,619.89,-8.98,-8.21,-2.82,89.23,93.81,73.01,0.0,0.0,143.96,0.0,0.0,331.59
2020-01-31 15:00:00,-8.44,93.25,75.75,430.04,-8.68,-9.43,-2.35,91.76,96.34,85.18,0.0,0.0,92.12,0.0,0.0,184.77
2020-01-31 16:00:00,-9.51,95.06,26.29,80.88,-8.76,-8.55,-4.18,93.67,91.95,72.47,0.0,0.0,31.23,0.0,0.0,109.44
2020-01-31 17:00:00,-10.11,93.94,0.0,0.0,-8.66,-8.86,-4.0,96.55,99.17,87.8,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31 18:00:00,-9.98,92.5,0.0,0.0,-8.71,-10.04,-4.9,96.47,92.8,86.45,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31 19:00:00,-9.63,91.75,0.0,0.0,-8.48,-10.77,-7.22,96.36,100.3,93.6,0.0,12.59,0.0,0.0,74.12,0.0
2020-01-31 20:00:00,-9.14,91.0,0.0,0.0,-8.38,-9.87,-7.01,96.29,95.44,93.74,0.0,49.8,0.0,0.0,179.9,0.0
2020-01-31 21:00:00,-8.71,91.25,0.0,0.0,-9.02,-8.65,-9.44,95.88,103.53,89.43,0.0,99.36,0.0,0.0,297.52,0.0
2020-01-31 22:00:00,-8.69,93.94,0.0,0.0,-9.24,-7.65,-8.84,92.34,99.35,87.73,0.0,126.61,0.0,0.0,365.15,0.0
